Date,Receiveno,Hour,Dept,Category,Sub Category,Type Product,Product Name,Qty,Price,Value
24-Jun-20,JAK0211.58.20200624.0242,20,CIGARETTE,CIGARETTE,KRETEK CIGARETTE HANDMADE (SKT),CIGARETTE,DJI SAM SOE KRETEK 12S,1,18000,18000
25-Jun-20,JAK0211.58.20200625.0001,7,CIGARETTE,CIGARETTE,KRETEK CIGARETTE HANDMADE (SKT),CIGARETTE,DJI SAM SOE KRETEK 12S,2,18000,36000
15-Jul-20,JAK0211.58.20200715.0029,8,CIGARETTE,CIGARETTE,KRETEK CIGARETTE HANDMADE (SKT),CIGARETTE,DJI SAM SOE KRETEK 12S,1,18000,18000
16-Jul-20,JAK0211.58.20200716.0136,13,CIGARETTE,CIGARETTE,KRETEK CIGARETTE HANDMADE (SKT),CIGARETTE,DJI SAM SOE KRETEK 12S,1,18000,18000
16-Jul-20,JAK0211.58.20200716.0243,19,CIGARETTE,CIGARETTE,KRETEK CIGARETTE HANDMADE (SKT),CIGARETTE,DJI SAM SOE KRETEK 12S,1,18000,18000
17-Jul-20,JAK0211.58.20200717.0128,14,CIGARETTE,CIGARETTE,KRETEK CIGARETTE HANDMADE (SKT),CIGARETTE,DJI SAM SOE KRETEK 12S,1,18000,18000
18-Jul-20,JAK0211.58.20200718.0001,7,CIGARETTE,CIGARETTE,KRETEK CIGARETTE HANDMADE (SKT),CIGARETTE,DJI SAM SOE KRETEK 12S,1,18000,18000
18-Jul-20,JAK0211.58.20200718.0110,15,CIGARETTE,CIGARETTE,KRETEK CIGARETTE HANDMADE (SKT),CIGARETTE,DJI SAM SOE KRETEK 12S,1,18000,18000
18-Jul-20,JAK0211.58.20200718.0144,18,CIGARETTE,CIGARETTE,KRETEK CIGARETTE HANDMADE (SKT),CIGARETTE,DJI SAM SOE KRETEK 12S,1,18000,18000
19-Jul-20,JAK0211.58.20200719.0039,12,CIGARETTE,CIGARETTE,KRETEK CIGARETTE HANDMADE (SKT),CIGARETTE,DJI SAM SOE KRETEK 12S,1,18000,18000
19-Jul-20,JAK0211.58.20200719.0077,16,CIGARETTE,CIGARETTE,KRETEK CIGARETTE HANDMADE (SKT),CIGARETTE,DJI SAM SOE KRETEK 12S,1,18000,18000
19-Jul-20,JAK0211.58.20200719.0138,21,CIGARETTE,CIGARETTE,KRETEK CIGARETTE HANDMADE (SKT),CIGARETTE,DJI SAM SOE KRETEK 12S,1,18000,18000
20-Jul-20,JAK0211.58.20200720.0080,11,CIGARETTE,CIGARETTE,KRETEK CIGARETTE HANDMADE (SKT),CIGARETTE,DJI SAM SOE KRETEK 12S,1,18000,18000
20-Jul-20,JAK0211.58.20200720.0099,13,CIGARETTE,CIGARETTE,KRETEK CIGARETTE HANDMADE (SKT),CIGARETTE,DJI SAM SOE KRETEK 12S,1,18000,18000
20-Jul-20,JAK0211.58.20200720.0100,13,CIGARETTE,CIGARETTE,KRETEK CIGARETTE HANDMADE (SKT),CIGARETTE,DJI SAM SOE KRETEK 12S,1,18000,18000
20-Jul-20,JAK0211.58.20200720.0102,13,CIGARETTE,CIGARETTE,KRETEK CIGARETTE HANDMADE (SKT),CIGARETTE,DJI SAM SOE KRETEK 12S,1,18000,18000
21-Jul-20,JAK0211.58.20200721.0121,14,CIGARETTE,CIGARETTE,KRETEK CIGARETTE HANDMADE (SKT),CIGARETTE,DJI SAM SOE KRETEK 12S,1,18000,18000
21-Jul-20,JAK0211.58.20200721.0138,15,CIGARETTE,CIGARETTE,KRETEK CIGARETTE HANDMADE (SKT),CIGARETTE,DJI SAM SOE KRETEK 12S,1,18000,18000
22-Jul-20,JAK0211.58.20200722.0023,8,CIGARETTE,CIGARETTE,KRETEK CIGARETTE HANDMADE (SKT),CIGARETTE,DJI SAM SOE KRETEK 12S,1,18000,18000
22-Jul-20,JAK0211.58.20200722.0172,17,CIGARETTE,CIGARETTE,KRETEK CIGARETTE HANDMADE (SKT),CIGARETTE,DJI SAM SOE KRETEK 12S,1,18000,18000
23-Jul-20,JAK0211.58.20200723.0025,8,CIGARETTE,CIGARETTE,KRETEK CIGARETTE HANDMADE (SKT),CIGARETTE,DJI SAM SOE KRETEK 12S,1,18000,18000
23-Jul-20,JAK0211.58.20200723.0032,9,CIGARETTE,CIGARETTE,KRETEK CIGARETTE HANDMADE (SKT),CIGARETTE,DJI SAM SOE KRETEK 12S,1,18000,18000
23-Jul-20,JAK0211.58.20200723.0195,18,CIGARETTE,CIGARETTE,KRETEK CIGARETTE HANDMADE (SKT),CIGARETTE,DJI SAM SOE KRETEK 12S,1,18000,18000
23-Jul-20,JAK0211.58.20200723.0199,18,CIGARETTE,CIGARETTE,KRETEK CIGARETTE HANDMADE (SKT),CIGARETTE,DJI SAM SOE KRETEK 12S,1,18000,18000
23-Jul-20,JAK0211.58.20200723.0238,21,CIGARETTE,CIGARETTE,KRETEK CIGARETTE HANDMADE (SKT),CIGARETTE,DJI SAM SOE KRETEK 12S,1,18000,18000
24-Jul-20,JAK0211.58.20200724.0236,20,CIGARETTE,CIGARETTE,KRETEK CIGARETTE HANDMADE (SKT),CIGARETTE,DJI SAM SOE KRETEK 12S,1,18000,18000
24-Jul-20,JAK0211.58.20200724.0252,21,CIGARETTE,CIGARETTE,KRETEK CIGARETTE HANDMADE (SKT),CIGARETTE,DJI SAM SOE KRETEK 12S,1,18000,18000
26-Jul-20,JAK0211.58.20200726.0057,13,CIGARETTE,CIGARETTE,KRETEK CIGARETTE HANDMADE (SKT),CIGARETTE,DJI SAM SOE KRETEK 12S,1,18000,18000
27-Jul-20,JAK0211.58.20200727.0100,13,CIGARETTE,CIGARETTE,KRETEK CIGARETTE HANDMADE (SKT),CIGARETTE,DJI SAM SOE KRETEK 12S,1,18000,18000
28-Jul-20,JAK0211.58.20200728.0217,19,CIGARETTE,CIGARETTE,KRETEK CIGARETTE HANDMADE (SKT),CIGARETTE,DJI SAM SOE KRETEK 12S,1,18000,18000
29-Jul-20,JAK0211.58.20200729.0103,12,CIGARETTE,CIGARETTE,KRETEK CIGARETTE HANDMADE (SKT),CIGARETTE,DJI SAM SOE KRETEK 12S,1,18000,18000
29-Jul-20,JAK0211.58.20200729.0233,20,CIGARETTE,CIGARETTE,KRETEK CIGARETTE HANDMADE (SKT),CIGARETTE,DJI SAM SOE KRETEK 12S,1,18000,18000
29-Jul-20,JAK0211.58.20200729.0252,21,CIGARETTE,CIGARETTE,KRETEK CIGARETTE HANDMADE (SKT),CIGARETTE,DJI SAM SOE KRETEK 12S,1,18000,18000
30-Jul-20,JAK0211.58.20200730.0251,22,CIGARETTE,CIGARETTE,KRETEK CIGARETTE HANDMADE (SKT),CIGARETTE,DJI SAM SOE KRETEK 12S,1,18000,18000
31-Jul-20,JAK0211.58.20200731.0071,12,CIGARETTE,CIGARETTE,KRETEK CIGARETTE HANDMADE (SKT),CIGARETTE,DJI SAM SOE KRETEK 12S,1,18000,18000
1-Aug-20,JAK0211.58.20200801.0043,13,CIGARETTE,CIGARETTE,KRETEK CIGARETTE HANDMADE (SKT),CIGARETTE,DJI SAM SOE KRETEK 12S,1,18000,18000
1-Aug-20,JAK0211.58.20200801.0045,13,CIGARETTE,CIGARETTE,KRETEK CIGARETTE HANDMADE (SKT),CIGARETTE,DJI SAM SOE KRETEK 12S,2,18000,36000
1-Aug-20,JAK0211.58.20200801.0065,14,CIGARETTE,CIGARETTE,KRETEK CIGARETTE HANDMADE (SKT),CIGARETTE,DJI SAM SOE KRETEK 12S,1,18000,18000
1-Aug-20,JAK0211.58.20200801.0122,18,CIGARETTE,CIGARETTE,KRETEK CIGARETTE HANDMADE (SKT),CIGARETTE,DJI SAM SOE KRETEK 12S,1,18000,18000
1-Aug-20,JAK0211.58.20200801.0123,18,CIGARETTE,CIGARETTE,KRETEK CIGARETTE HANDMADE (SKT),CIGARETTE,DJI SAM SOE KRETEK 12S,1,18000,18000
1-Aug-20,JAK0211.58.20200801.0124,18,CIGARETTE,CIGARETTE,KRETEK CIGARETTE HANDMADE (SKT),CIGARETTE,DJI SAM SOE KRETEK 12S,1,18000,18000
1-Aug-20,JAK0211.58.20200801.0125,18,CIGARETTE,CIGARETTE,KRETEK CIGARETTE HANDMADE (SKT),CIGARETTE,DJI SAM SOE KRETEK 12S,1,18000,18000
1-Aug-20,JAK0211.58.20200801.0131,19,CIGARETTE,CIGARETTE,KRETEK CIGARETTE HANDMADE (SKT),CIGARETTE,DJI SAM SOE KRETEK 12S,1,18000,18000
1-Aug-20,JAK0211.58.20200801.0161,21,CIGARETTE,CIGARETTE,KRETEK CIGARETTE HANDMADE (SKT),CIGARETTE,DJI SAM SOE KRETEK 12S,1,18000,18000
1-Aug-20,JAK0211.58.20200801.0178,22,CIGARETTE,CIGARETTE,KRETEK CIGARETTE HANDMADE (SKT),CIGARETTE,DJI SAM SOE KRETEK 12S,1,18000,18000
2-Aug-20,JAK0211.58.20200802.0089,15,CIGARETTE,CIGARETTE,KRETEK CIGARETTE HANDMADE (SKT),CIGARETTE,DJI SAM SOE KRETEK 12S,1,18000,18000
2-Aug-20,JAK0211.58.20200802.0090,15,CIGARETTE,CIGARETTE,KRETEK CIGARETTE HANDMADE (SKT),CIGARETTE,DJI SAM SOE KRETEK 12S,1,18000,18000
2-Aug-20,JAK0211.58.20200802.0091,15,CIGARETTE,CIGARETTE,KRETEK CIGARETTE HANDMADE (SKT),CIGARETTE,DJI SAM SOE KRETEK 12S,1,18000,18000
2-Aug-20,JAK0211.58.20200802.0092,15,CIGARETTE,CIGARETTE,KRETEK CIGARETTE HANDMADE (SKT),CIGARETTE,DJI SAM SOE KRETEK 12S,1,18000,18000
2-Aug-20,JAK0211.58.20200802.0157,20,CIGARETTE,CIGARETTE,KRETEK CIGARETTE HANDMADE (SKT),CIGARETTE,DJI SAM SOE KRETEK 12S,1,18000,18000
3-Aug-20,JAK0211.58.20200803.0170,16,CIGARETTE,CIGARETTE,KRETEK CIGARETTE HANDMADE (SKT),CIGARETTE,DJI SAM SOE KRETEK 12S,1,18000,18000
3-Aug-20,JAK0211.58.20200803.0226,20,CIGARETTE,CIGARETTE,KRETEK CIGARETTE HANDMADE (SKT),CIGARETTE,DJI SAM SOE KRETEK 12S,1,18000,18000
3-Aug-20,JAK0211.58.20200803.0227,20,CIGARETTE,CIGARETTE,KRETEK CIGARETTE HANDMADE (SKT),CIGARETTE,DJI SAM SOE KRETEK 12S,1,18000,18000
3-Aug-20,JAK0211.58.20200803.0228,20,CIGARETTE,CIGARETTE,KRETEK CIGARETTE HANDMADE (SKT),CIGARETTE,DJI SAM SOE KRETEK 12S,1,18000,18000
4-Aug-20,JAK0211.58.20200804.0030,8,CIGARETTE,CIGARETTE,KRETEK CIGARETTE HANDMADE (SKT),CIGARETTE,DJI SAM SOE KRETEK 12S,1,18000,18000
4-Aug-20,JAK0211.58.20200804.0088,11,CIGARETTE,CIGARETTE,KRETEK CIGARETTE HANDMADE (SKT),CIGARETTE,DJI SAM SOE KRETEK 12S,1,18000,18000
5-Aug-20,JAK0211.58.20200805.0016,7,CIGARETTE,CIGARETTE,KRETEK CIGARETTE HANDMADE (SKT),CIGARETTE,DJI SAM SOE KRETEK 12S,1,18000,18000
5-Aug-20,JAK0211.58.20200805.0048,9,CIGARETTE,CIGARETTE,KRETEK CIGARETTE HANDMADE (SKT),CIGARETTE,DJI SAM SOE KRETEK 12S,1,18000,18000
5-Aug-20,JAK0211.58.20200805.0061,10,CIGARETTE,CIGARETTE,KRETEK CIGARETTE HANDMADE (SKT),CIGARETTE,DJI SAM SOE KRETEK 12S,1,18000,18000
6-Aug-20,JAK0211.58.20200806.0037,9,CIGARETTE,CIGARETTE,KRETEK CIGARETTE HANDMADE (SKT),CIGARETTE,DJI SAM SOE KRETEK 12S,1,18000,18000
7-Aug-20,JAK0211.58.20200807.0087,11,CIGARETTE,CIGARETTE,KRETEK CIGARETTE HANDMADE (SKT),CIGARETTE,DJI SAM SOE KRETEK 12S,1,18000,18000
8-Aug-20,JAK0211.58.20200808.0101,14,CIGARETTE,CIGARETTE,KRETEK CIGARETTE HANDMADE (SKT),CIGARETTE,DJI SAM SOE KRETEK 12S,1,18000,18000
8-Aug-20,JAK0211.58.20200808.0210,20,CIGARETTE,CIGARETTE,KRETEK CIGARETTE HANDMADE (SKT),CIGARETTE,DJI SAM SOE KRETEK 12S,1,18000,18000
9-Aug-20,JAK0211.58.20200809.0027,10,CIGARETTE,CIGARETTE,KRETEK CIGARETTE HANDMADE (SKT),CIGARETTE,DJI SAM SOE KRETEK 12S,1,18000,18000
9-Aug-20,JAK0211.58.20200809.0104,17,CIGARETTE,CIGARETTE,KRETEK CIGARETTE HANDMADE (SKT),CIGARETTE,DJI SAM SOE KRETEK 12S,1,18000,18000
9-Aug-20,JAK0211.58.20200809.0117,18,CIGARETTE,CIGARETTE,KRETEK CIGARETTE HANDMADE (SKT),CIGARETTE,DJI SAM SOE KRETEK 12S,1,18000,18000
10-Aug-20,JAK0211.58.20200810.0146,14,CIGARETTE,CIGARETTE,KRETEK CIGARETTE HANDMADE (SKT),CIGARETTE,DJI SAM SOE KRETEK 12S,1,18000,18000
10-Aug-20,JAK0211.58.20200810.0175,16,CIGARETTE,CIGARETTE,KRETEK CIGARETTE HANDMADE (SKT),CIGARETTE,DJI SAM SOE KRETEK 12S,1,18000,18000
11-Aug-20,JAK0211.58.20200811.0044,8,CIGARETTE,CIGARETTE,KRETEK CIGARETTE HANDMADE (SKT),CIGARETTE,DJI SAM SOE KRETEK 12S,1,18000,18000
13-Aug-20,JAK0211.58.20200813.0056,10,CIGARETTE,CIGARETTE,KRETEK CIGARETTE HANDMADE (SKT),CIGARETTE,DJI SAM SOE KRETEK 12S,1,18000,18000
13-Aug-20,JAK0211.58.20200813.0200,20,CIGARETTE,CIGARETTE,KRETEK CIGARETTE HANDMADE (SKT),CIGARETTE,DJI SAM SOE KRETEK 12S,1,18000,18000
14-Aug-20,JAK0211.58.20200814.0131,13,CIGARETTE,CIGARETTE,KRETEK CIGARETTE HANDMADE (SKT),CIGARETTE,DJI SAM SOE KRETEK 12S,1,18000,18000
14-Aug-20,JAK0211.58.20200814.0243,20,CIGARETTE,CIGARETTE,KRETEK CIGARETTE HANDMADE (SKT),CIGARETTE,DJI SAM SOE KRETEK 12S,1,18000,18000
15-Aug-20,JAK0211.58.20200815.0190,21,CIGARETTE,CIGARETTE,KRETEK CIGARETTE HANDMADE (SKT),CIGARETTE,DJI SAM SOE KRETEK 12S,1,18000,18000
16-Aug-20,JAK0211.58.20200816.0047,13,CIGARETTE,CIGARETTE,KRETEK CIGARETTE HANDMADE (SKT),CIGARETTE,DJI SAM SOE KRETEK 12S,1,18000,18000
16-Aug-20,JAK0211.58.20200816.0061,14,CIGARETTE,CIGARETTE,KRETEK CIGARETTE HANDMADE (SKT),CIGARETTE,DJI SAM SOE KRETEK 12S,1,18000,18000
17-Aug-20,JAK0211.58.20200817.0102,20,CIGARETTE,CIGARETTE,KRETEK CIGARETTE HANDMADE (SKT),CIGARETTE,DJI SAM SOE KRETEK 12S,1,18000,18000
18-Aug-20,JAK0211.58.20200818.0239,21,CIGARETTE,CIGARETTE,KRETEK CIGARETTE HANDMADE (SKT),CIGARETTE,DJI SAM SOE KRETEK 12S,1,18000,18000
19-Aug-20,JAK0211.58.20200819.0037,8,CIGARETTE,CIGARETTE,KRETEK CIGARETTE HANDMADE (SKT),CIGARETTE,DJI SAM SOE KRETEK 12S,1,18000,18000
19-Aug-20,JAK0211.58.20200819.0041,8,CIGARETTE,CIGARETTE,KRETEK CIGARETTE HANDMADE (SKT),CIGARETTE,DJI SAM SOE KRETEK 12S,1,18000,18000
19-Aug-20,JAK0211.58.20200819.0067,10,CIGARETTE,CIGARETTE,KRETEK CIGARETTE HANDMADE (SKT),CIGARETTE,DJI SAM SOE KRETEK 12S,1,18000,18000
21-Aug-20,JAK0211.58.20200821.0072,11,CIGARETTE,CIGARETTE,KRETEK CIGARETTE HANDMADE (SKT),CIGARETTE,DJI SAM SOE KRETEK 12S,1,18000,18000
23-Aug-20,JAK0211.58.20200823.0076,15,CIGARETTE,CIGARETTE,KRETEK CIGARETTE HANDMADE (SKT),CIGARETTE,DJI SAM SOE KRETEK 12S,1,18000,18000
24-Aug-20,JAK0211.58.20200824.0055,9,CIGARETTE,CIGARETTE,KRETEK CIGARETTE HANDMADE (SKT),CIGARETTE,DJI SAM SOE KRETEK 12S,1,18000,18000
25-Aug-20,JAK0211.58.20200825.0068,10,CIGARETTE,CIGARETTE,KRETEK CIGARETTE HANDMADE (SKT),CIGARETTE,DJI SAM SOE KRETEK 12S,1,18000,18000
25-Aug-20,JAK0211.58.20200825.0091,11,CIGARETTE,CIGARETTE,KRETEK CIGARETTE HANDMADE (SKT),CIGARETTE,DJI SAM SOE KRETEK 12S,1,18000,18000
25-Aug-20,JAK0211.58.20200825.0150,14,CIGARETTE,CIGARETTE,KRETEK CIGARETTE HANDMADE (SKT),CIGARETTE,DJI SAM SOE KRETEK 12S,1,18000,18000
25-Aug-20,JAK0211.58.20200825.0243,19,CIGARETTE,CIGARETTE,KRETEK CIGARETTE HANDMADE (SKT),CIGARETTE,DJI SAM SOE KRETEK 12S,1,18000,18000
26-Aug-20,JAK0211.58.20200826.0093,13,CIGARETTE,CIGARETTE,KRETEK CIGARETTE HANDMADE (SKT),CIGARETTE,DJI SAM SOE KRETEK 12S,1,18000,18000
27-Aug-20,JAK0211.58.20200827.0023,8,CIGARETTE,CIGARETTE,KRETEK CIGARETTE HANDMADE (SKT),CIGARETTE,DJI SAM SOE KRETEK 12S,1,18000,18000
27-Aug-20,JAK0211.58.20200827.0224,20,CIGARETTE,CIGARETTE,KRETEK CIGARETTE HANDMADE (SKT),CIGARETTE,DJI SAM SOE KRETEK 12S,1,18000,18000
28-Aug-20,JAK0211.58.20200828.0108,12,CIGARETTE,CIGARETTE,KRETEK CIGARETTE HANDMADE (SKT),CIGARETTE,DJI SAM SOE KRETEK 12S,1,18000,18000
28-Aug-20,JAK0211.58.20200828.0225,17,CIGARETTE,CIGARETTE,KRETEK CIGARETTE HANDMADE (SKT),CIGARETTE,DJI SAM SOE KRETEK 12S,1,18000,18000
28-Aug-20,JAK0211.58.20200828.0275,20,CIGARETTE,CIGARETTE,KRETEK CIGARETTE HANDMADE (SKT),CIGARETTE,DJI SAM SOE KRETEK 12S,1,18000,18000
30-Aug-20,JAK0211.58.20200830.0118,15,CIGARETTE,CIGARETTE,KRETEK CIGARETTE HANDMADE (SKT),CIGARETTE,DJI SAM SOE KRETEK 12S,1,18000,18000
30-Aug-20,JAK0211.58.20200830.0155,18,CIGARETTE,CIGARETTE,KRETEK CIGARETTE HANDMADE (SKT),CIGARETTE,DJI SAM SOE KRETEK 12S,1,18000,18000
1-Sep-20,JAK0211.58.20200901.0158,14,CIGARETTE,CIGARETTE,KRETEK CIGARETTE HANDMADE (SKT),CIGARETTE,DJI SAM SOE KRETEK 12S,1,18000,18000
2-Sep-20,JAK0211.58.20200902.0079,10,CIGARETTE,CIGARETTE,KRETEK CIGARETTE HANDMADE (SKT),CIGARETTE,DJI SAM SOE KRETEK 12S,1,18000,18000
2-Sep-20,JAK0211.58.20200902.0093,11,CIGARETTE,CIGARETTE,KRETEK CIGARETTE HANDMADE (SKT),CIGARETTE,DJI SAM SOE KRETEK 12S,1,18000,18000
2-Sep-20,JAK0211.58.20200902.0191,15,CIGARETTE,CIGARETTE,KRETEK CIGARETTE HANDMADE (SKT),CIGARETTE,DJI SAM SOE KRETEK 12S,1,18000,18000
2-Sep-20,JAK0211.58.20200902.0192,15,CIGARETTE,CIGARETTE,KRETEK CIGARETTE HANDMADE (SKT),CIGARETTE,DJI SAM SOE KRETEK 12S,1,18000,18000
2-Sep-20,JAK0211.58.20200902.0193,15,CIGARETTE,CIGARETTE,KRETEK CIGARETTE HANDMADE (SKT),CIGARETTE,DJI SAM SOE KRETEK 12S,1,18000,18000
2-Sep-20,JAK0211.58.20200902.0194,15,CIGARETTE,CIGARETTE,KRETEK CIGARETTE HANDMADE (SKT),CIGARETTE,DJI SAM SOE KRETEK 12S,1,18000,18000
2-Sep-20,JAK0211.58.20200902.0201,16,CIGARETTE,CIGARETTE,KRETEK CIGARETTE HANDMADE (SKT),CIGARETTE,DJI SAM SOE KRETEK 12S,1,18000,18000
2-Sep-20,JAK0211.58.20200902.0202,16,CIGARETTE,CIGARETTE,KRETEK CIGARETTE HANDMADE (SKT),CIGARETTE,DJI SAM SOE KRETEK 12S,1,18000,18000
2-Sep-20,JAK0211.58.20200902.0271,19,CIGARETTE,CIGARETTE,KRETEK CIGARETTE HANDMADE (SKT),CIGARETTE,DJI SAM SOE KRETEK 12S,1,18000,18000
3-Sep-20,JAK0211.58.20200903.0001,6,CIGARETTE,CIGARETTE,KRETEK CIGARETTE HANDMADE (SKT),CIGARETTE,DJI SAM SOE KRETEK 12S,1,18000,18000
3-Sep-20,JAK0211.58.20200903.0116,10,CIGARETTE,CIGARETTE,KRETEK CIGARETTE HANDMADE (SKT),CIGARETTE,DJI SAM SOE KRETEK 12S,1,18000,18000
3-Sep-20,JAK0211.58.20200903.0177,13,CIGARETTE,CIGARETTE,KRETEK CIGARETTE HANDMADE (SKT),CIGARETTE,DJI SAM SOE KRETEK 12S,1,18000,18000
4-Sep-20,JAK0211.58.20200904.0028,7,CIGARETTE,CIGARETTE,KRETEK CIGARETTE HANDMADE (SKT),CIGARETTE,DJI SAM SOE KRETEK 12S,1,18000,18000
4-Sep-20,JAK0211.58.20200904.0163,14,CIGARETTE,CIGARETTE,KRETEK CIGARETTE HANDMADE (SKT),CIGARETTE,DJI SAM SOE KRETEK 12S,1,18000,18000
4-Sep-20,JAK0211.58.20200904.0240,18,CIGARETTE,CIGARETTE,KRETEK CIGARETTE HANDMADE (SKT),CIGARETTE,DJI SAM SOE KRETEK 12S,1,18000,18000
5-Sep-20,JAK0211.58.20200905.0003,6,CIGARETTE,CIGARETTE,KRETEK CIGARETTE HANDMADE (SKT),CIGARETTE,DJI SAM SOE KRETEK 12S,1,18000,18000
5-Sep-20,JAK0211.58.20200905.0020,8,CIGARETTE,CIGARETTE,KRETEK CIGARETTE HANDMADE (SKT),CIGARETTE,DJI SAM SOE KRETEK 12S,1,18000,18000
5-Sep-20,JAK0211.58.20200905.0088,12,CIGARETTE,CIGARETTE,KRETEK CIGARETTE HANDMADE (SKT),CIGARETTE,DJI SAM SOE KRETEK 12S,1,18000,18000
5-Sep-20,JAK0211.58.20200905.0093,13,CIGARETTE,CIGARETTE,KRETEK CIGARETTE HANDMADE (SKT),CIGARETTE,DJI SAM SOE KRETEK 12S,1,18000,18000
5-Sep-20,JAK0211.58.20200905.0106,13,CIGARETTE,CIGARETTE,KRETEK CIGARETTE HANDMADE (SKT),CIGARETTE,DJI SAM SOE KRETEK 12S,1,18000,18000
5-Sep-20,JAK0211.58.20200905.0118,14,CIGARETTE,CIGARETTE,KRETEK CIGARETTE HANDMADE (SKT),CIGARETTE,DJI SAM SOE KRETEK 12S,1,18000,18000
5-Sep-20,JAK0211.58.20200905.0119,14,CIGARETTE,CIGARETTE,KRETEK CIGARETTE HANDMADE (SKT),CIGARETTE,DJI SAM SOE KRETEK 12S,1,18000,18000
5-Sep-20,JAK0211.58.20200905.0120,14,CIGARETTE,CIGARETTE,KRETEK CIGARETTE HANDMADE (SKT),CIGARETTE,DJI SAM SOE KRETEK 12S,1,18000,18000
5-Sep-20,JAK0211.58.20200905.0121,14,CIGARETTE,CIGARETTE,KRETEK CIGARETTE HANDMADE (SKT),CIGARETTE,DJI SAM SOE KRETEK 12S,1,18000,18000
10-Sep-20,JAK0211.58.20200910.0127,13,CIGARETTE,CIGARETTE,KRETEK CIGARETTE HANDMADE (SKT),CIGARETTE,DJI SAM SOE KRETEK 12S,1,18000,18000
11-Sep-20,JAK0211.58.20200911.0115,11,CIGARETTE,CIGARETTE,KRETEK CIGARETTE HANDMADE (SKT),CIGARETTE,DJI SAM SOE KRETEK 12S,1,18000,18000
12-Sep-20,JAK0211.58.20200912.0021,8,CIGARETTE,CIGARETTE,KRETEK CIGARETTE HANDMADE (SKT),CIGARETTE,DJI SAM SOE KRETEK 12S,1,18000,18000
15-Sep-20,JAK0211.58.20200915.0065,11,CIGARETTE,CIGARETTE,KRETEK CIGARETTE HANDMADE (SKT),CIGARETTE,DJI SAM SOE KRETEK 12S,1,18000,18000
15-Sep-20,JAK0211.58.20200915.0167,19,CIGARETTE,CIGARETTE,KRETEK CIGARETTE HANDMADE (SKT),CIGARETTE,DJI SAM SOE KRETEK 12S,1,18000,18000
16-Sep-20,JAK0211.58.20200916.0038,9,CIGARETTE,CIGARETTE,KRETEK CIGARETTE HANDMADE (SKT),CIGARETTE,DJI SAM SOE KRETEK 12S,1,18000,18000
16-Sep-20,JAK0211.58.20200916.0057,11,CIGARETTE,CIGARETTE,KRETEK CIGARETTE HANDMADE (SKT),CIGARETTE,DJI SAM SOE KRETEK 12S,1,18000,18000
16-Sep-20,JAK0211.58.20200916.0120,14,CIGARETTE,CIGARETTE,KRETEK CIGARETTE HANDMADE (SKT),CIGARETTE,DJI SAM SOE KRETEK 12S,1,18000,18000
16-Sep-20,JAK0211.58.20200916.0171,18,CIGARETTE,CIGARETTE,KRETEK CIGARETTE HANDMADE (SKT),CIGARETTE,DJI SAM SOE KRETEK 12S,2,18000,36000
17-Sep-20,JAK0211.58.20200917.0051,10,CIGARETTE,CIGARETTE,KRETEK CIGARETTE HANDMADE (SKT),CIGARETTE,DJI SAM SOE KRETEK 12S,1,18000,18000
17-Sep-20,JAK0211.58.20200917.0102,13,CIGARETTE,CIGARETTE,KRETEK CIGARETTE HANDMADE (SKT),CIGARETTE,DJI SAM SOE KRETEK 12S,1,18000,18000
18-Sep-20,JAK0211.58.20200918.0006,7,CIGARETTE,CIGARETTE,KRETEK CIGARETTE HANDMADE (SKT),CIGARETTE,DJI SAM SOE KRETEK 12S,1,18000,18000
18-Sep-20,JAK0211.58.20200918.0146,17,CIGARETTE,CIGARETTE,KRETEK CIGARETTE HANDMADE (SKT),CIGARETTE,DJI SAM SOE KRETEK 12S,1,18000,18000
19-Sep-20,JAK0211.58.20200919.0004,6,CIGARETTE,CIGARETTE,KRETEK CIGARETTE HANDMADE (SKT),CIGARETTE,DJI SAM SOE KRETEK 12S,1,18000,18000
19-Sep-20,JAK0211.58.20200919.0059,13,CIGARETTE,CIGARETTE,KRETEK CIGARETTE HANDMADE (SKT),CIGARETTE,DJI SAM SOE KRETEK 12S,1,18000,18000
19-Sep-20,JAK0211.58.20200919.0133,19,CIGARETTE,CIGARETTE,KRETEK CIGARETTE HANDMADE (SKT),CIGARETTE,DJI SAM SOE KRETEK 12S,1,18000,18000
19-Sep-20,JAK0211.58.20200919.0145,20,CIGARETTE,CIGARETTE,KRETEK CIGARETTE HANDMADE (SKT),CIGARETTE,DJI SAM SOE KRETEK 12S,1,18000,18000
19-Sep-20,JAK0211.58.20200919.0146,20,CIGARETTE,CIGARETTE,KRETEK CIGARETTE HANDMADE (SKT),CIGARETTE,DJI SAM SOE KRETEK 12S,1,18000,18000
19-Sep-20,JAK0211.58.20200919.0147,20,CIGARETTE,CIGARETTE,KRETEK CIGARETTE HANDMADE (SKT),CIGARETTE,DJI SAM SOE KRETEK 12S,1,18000,18000
19-Sep-20,JAK0211.58.20200919.0149,20,CIGARETTE,CIGARETTE,KRETEK CIGARETTE HANDMADE (SKT),CIGARETTE,DJI SAM SOE KRETEK 12S,1,18000,18000
20-Sep-20,JAK0211.58.20200920.0042,14,CIGARETTE,CIGARETTE,KRETEK CIGARETTE HANDMADE (SKT),CIGARETTE,DJI SAM SOE KRETEK 12S,1,18000,18000
